,text_data,sentiment,label
24,"Mau di update kyk apapun versi nya, se privasi apa pun privasi nya, udh ga respect lgi, krna skrng sdh byk org yg gunain apk WA MOD. Sumpah kesell bgtt rasanya sudah ga bisa privasi lagi, serasa setelan privasi tu ga ada ngaruh² nya blass! Kalo bisa bikin dong setelan PRIVASI, BAHKAN UNTUK MEREKA YG GUNAIN APK MOD. Lama² ane pke yg versi MOD juga nih, hanya demi sebuah privasi yg aman!",0,Negative
25,WhatsApp skr Lbh keren ...hanya saya boleh kasi masukan ..JK memberikan sticker emosi ribet ...tidak terlihat Lbh praktis dan bagus sebelum dirubah ..,0,Negative
26,"Kenapa habis di update, tampilan WA makin ribet, terutama di tempat buat story. Kembalikan saja ke tampilan awal.",0,Negative
27,"WhatsAppnya bagus bangettt aku dahh bisa chet tan lagi sama teman²aku aku bisa vidio cal dll,tapi ada masalahnya sih aku setiap nelpon sama ortu aku kok ada bunyi²gitu jadi ya mau kayak mana lagi, bersyukur aja ya apa ada nya ya kan,truss juga sedikit bug maaf yaa kalo gk enak hati yaa,sekali lagi maaf yaa😊😊, semangat ya memperbaiki yaa😁😁",0,Negative
28,"Kenapa sekarang apl wa ,,, jika kita melihat story teman ke save di galeri ,,, menuhin Ram hp ... Balikin LG ke versi biasa ,,, malah penuh Poto video orang ... Tolong perbaiki ...",0,Negative
29,"apasih whatsapp akhir2 ini update mulu, kmrin update bar chat, status, dan panggilan jd d bawah kaya ios, skrng update pindah lg ke atas..",0,Negative
30,Sangat bagus tapi ada yang kekurangan kalau liat status selalu ada pemberitahun pengunduhan gagal padahal sinyal bagus,0,Negative
31,"Sejauh ini udh bagus, tinggal bikin status wa kaya Ig / tiktok, bisa pakai lagu.. jadi bisa merepresentasikan apa yg d tampilkan",1,Positive
32,"tolong dong di kembalikan ke pengaturan awal masa iyaa bisa tambah akun gini, wa itu private bukan sosial media kaya ig fb yg bisa 1 aplikasi bisa 2 3 akun, jadi ga yakin makenya ni masa jadi aplikasi kaya sosmed ig fb",0,Negative
33,"wa nih udh bagus, tp kenapa semenjak di apdet makin banyak fitur yang gajelas?? sw orang kesimpen otomatis gitu aja. terus juga kalo vc an misal sudah 1 jam itu knp muncul suara suara yang gajelas ya? udah gitu giliran lagi suaranya. tolong dong perbaiki",0,Negative
34,Bug kenapa setiap saya mau membuat sw di wa selalu gak bisa dan keluar sendiri Selama ini juga semua aplikasi pada update terus buat saya bingung tolong yah di perbaiki,0,Negative
35,"Sangat membantu dan fiturnya sangat menarik untuk sejauh ini. Saya juga ingin menyampaikan bahwa tombol navigasi menu whatsapp yang berada di bawah sangat baik, karena membantu pengguna untuk memilih dan menekan menu secara mudah dan cepat.",1,Positive
36,"Sangat membantu dan fiturnya sangat menarik untuk sejauh ini. Saya juga ingin menyampaikan bahwa tombol navigasi menu whatsapp yang berada di bawah sangat baik, karena membantu pengguna untuk memilih dan menekan menu secara mudah dan cepat.",1,Positive
37,"Ga bener ini aplikasi, saya tidak pakai untuk spam, saya hanya pakai untuk komunikasi seperti biasa pada umumnua tapi malah di blokir, lawak banget ini aplikasi",0,Negative
38,Pihak pengembang seperti terkesan bingung dalam menentukan format aplikasi salahsatunya karena posisi pembaruan status terkadang ada di bawah terkadang juga ada diatas pada akhirnya kita sebagai pengguna harus terus membiasakan diri dengan format yang ada namun beberapa saat atau hari kemudian format berubah lagi. Saran: matangkan terlebih dahulu aplikasinya baru kemudian dipatenkan jangan mengupdate aplikasi yang masih belum matang yang pada akhirnya membuat bingung Terimakasih,0,Negative
39,"bagus aplikasinya enak, tapi kok bagian headernya saya malah balik kaya tampilan wa lama ya padahal tampilan header wanya yang baru udah bagus",0,Negative
40,"tolong untuk pihak whatsapp agar diperbaiki bugnya, setiap liat status malah kesimpek di galeri terus, setiap hari masuk foto dan video numpuk",0,Negative
41,"Kok logo²pembaruan,chat,komunitas dan panggilan yang ada dibawah hilang padahal penampilan nya yang itu bagus tolong dibalikin kek gitu lagi ya min",0,Negative
42,"Bagus mempermudah berinteraksi bersama keluarga teman/sodara,dan fiturnya pun yang dapat digunakan sebagai alat bantu komunikasi lebih baik..",1,Positive
43,"di update malah banyak bug,gajelas sekali wa sekarang,bikin status aja buriknya ke gambar yang pixelnya paling kecil,lihat status aja kelewat"" sendiri padahal dulu enggk kelewat"" bisa loading dulu,malas juga pakek wa kalo gini",0,Negative
44,"Saya menyenangkan menggunakan aplikasi ini, bisa memberi kabar berita yang penting, atau acara yang penting. Bisa bercerita, kirim foto yang baik dan menarik, cerita yang lucu. Bahkan bisa Vidio Call dengan keluarga , teman dan sanak saudara. Sehingga rasa kerinduan bisa terobati dengan komunikasi lewat WhatsApp Messenger ini. Terima kasih buat aplikasi ini, semoga semakin sukses, jaya dan bersinar terus. Sungguh berjasa aplikasi WA ini, bisa berbagi ilmu dan do'a juga.Melihat orangnya langsung.",1,Positive
45,Kenapa sekarang ada bug kalau ngeliat story whatsapp malah masuk ke galeri secara otomatis??? PERBAIKI DONGG!!!,0,Negative
46,pembaharuan aplikasi yg sekarang membinggungkan.status yg dibisukan gak terliat sama sekali.terus gimana kita mau balikin ke asalnya.biar bisa terlihat.hilang tanpa jejak.,0,Negative
47,fitur pesantimer dihapus saja atau pesan masuk bagi pihak yg tidak mengaktifkan timer dibuat tetap ada. udah males tiap ada chat timer harus nonaktifkan dulu. dan sialnya pesan2 penting malah hilang,0,Negative
48,"Kenapa aplikasi Whatsapp saha selalu ada notifikasi ""Akun ini tidak diizinkan tidak diizinkan untuk menggunakan Whatsapp karena spam"" tolong dijelaskan, spam bagian mananya? dan kenapa WA saya diblokir tanpa alasan yang jelas oleh pihak whatsapp?",0,Negative
49,"Aplikasi bagus, cuma kalau buat status video yang di kompres jangan sampai burik kali, dari awalnya 300mb jadi 1mb, susah² edit video hd baru buat status malah burik 🥹",0,Negative
50,Habis uninstall terus install lagi chat langaung hilang semua. Karna pekerjaan aja gw pakai aplikasi ini. Masih bagus Telegram.,0,Negative
51,"Aplikasinya bagus,foto/video nya bisa di HD tpi berlaku untuk di cht aja kalau di buat di story knpa ngga bisa?foto/video nya jadi blur semua tolong segera di perbaiki dan semoga di respon🙏",0,Negative
52,"Isinya bug melulu. Kemarin kena ban krn spam. Padahal pemakaian normal, sekarang udah download di play store jg masih gabisa daftar. Trus nomor aku gboleh dibuat wa gitu??",0,Negative
53,"Setalah update terbaru malah ada bug yang membuat saya pusing karena status yang ada di kontak wa saya tersimpan otomatis ke galeri, tolong di benerin lagi bug nya ya ampun ini menggangu sekali jika yang memori internal nya kecil",0,Negative
54,"Setalah update terbaru malah ada bug yang membuat saya pusing karena status yang ada di kontak wa saya tersimpan otomatis ke galeri, tolong di benerin lagi bug nya ya ampun ini menggangu sekali jika yang memori internal nya kecil",0,Negative
55,"WhatsApp bisa ga sih, kalo bikin status jangan pecah videonya, makin di update makin pecah kalo mau buat status video, tolong di hd in lagi dong, supaya enak diliat orang",0,Negative
56,"Masih banyak terdapat bug, seperti waktu telpon beberapa detik yang lalu, padahal udah beberapa jam yang lalu, Tampilan story lebih menarik yang lama daripada yang baru",0,Negative
57,"Susah memindahkan WA dari HP yg lain ke HP yg satu, terlalu rumit tp tempat atau kolom utk mengisi pun tidak ditampilkan yg ditampilkan hanya kolom kode tp dimasukkan kode yg diminta pun jd dimana harusnya kita mengisi pun nya sedangkan caranya tdk tertera disitu tolong dipermudahkan",0,Negative
58,"Susah memindahkan WA dari HP yg lain ke HP yg satu, terlalu rumit tp tempat atau kolom utk mengisi pun tidak ditampilkan yg ditampilkan hanya kolom kode tp dimasukkan kode yg diminta pun jd dimana harusnya kita mengisi pun nya sedangkan caranya tdk tertera disitu tolong dipermudahkan",0,Negative
59,"WhatsApp sekarang jadi jelek banget ada panggilan masuk tpi ngga ada notifikasi ngga muncul padahal data nyala trus eeh pas online Bru muncul panggilan tak terjawab,sama kalo apdet status foto/video jadi burem kecewa sama WhatsApp sekarang!",0,Negative
60,"Saat sedang beralih menggunakan akun lain, dan ketika akun lain tersebut logout, seluruh akun tiba tiba terlogout semua. Hingga harus mengunduh media kembali serta kehilangan pesan terbaru. Fak kata gue teh🖕",0,Negative
61,"Gjls wa abis diperbarui bukn nya bener malah vc jga bener"" harys diem di room vc, klo keluar bls cht lgsng gbs biasanya ada kotak kecil gambar muka kita pas vc, ini skrg udh gbs. Percuma juga transmisi pas vc org gd gambar!!!",0,Negative
62,Udah bagus kak cuman tambahin fitur terbaru kak buat cht seseorang bisa paling bawah tpi bukan arsip kk lebih ke kita cht someone tpi masi nmpak chtnya cuma tarok paling bawah dan ga bisa keatas gitu kk,0,Negative
63,"Harapan saya dari Team WhatsApp bisa meningkatkan KUALITAS VIDEO STORY, agar tidak pecah, minimal bisa kualitas 1080p, kalaupun bisa 4k itu sangatlah istimewa. Terlebih bagi para kreator, pasti ada harapan tersendiri untuk kualitas video story yang lebih jernih, tidak blurr ataupun burik. Terimakasih",1,Positive
64,"ini udh bbrpa kali saya update WA, tp ttp aja fitur² nya masih sama, masih yg dulu, belum gnti ataupun nambah.. INI MAUNYA GIMANA WOEHH?? masa iya.. pdhl udh di update berkali-kali, ttp aja gk ngaruh apa gmna... solusinya dong,.. penyimpanan jga udh cukup.. tp ttp aja muter².. ujung²ny fiturnya ttp sama",0,Negative
65,"Update'an sekarang kurang bagus. Status wa orang nyangkut semua di galery foto/video. Tolong di perbaikin pihak pengelola sistem, biar engga merugikan pengguna karna lumayan makan memory penyimpanan.",0,Negative
66,"Makin di update mlah makin gajelas buat apa saluran gk guna banget ngeganggu ilangin lagi aja. Bisa nambah akun WA sgala lagi🤭. Katanya makin private, tapi kok kesanya malah kaya public😆. Lebih nyaman pake wa yg sebelum di update simple gk banyak ini itu malah di tambah fitur"" gk penting sperti (SALURAN).. Menurut saya WA ini cuman mesti di update kualitasnya aja di bagian storry WA nya aja soalnya suka buriq sendiri pdhal vidio/foto sbelum di story in tampilan nya Jernih..",0,Negative
67,"kenapa WA versi baru tu komunitas nya gabisa di arsipkan ya, jadi kelihatan tidak rapi tampilan nya jika tidak di arsipkan. mohon untuk pembaruan ke depannya grup komunitas di WA bisa di arsipkan lagi kayak dulu🙏 untuk saat ini rating 1 dulu ya",0,Negative
68,"Aplikasi ny bagus, cuman tolong dibenerin bug pada saat telepon, diatas 50 menit ada bunyi yang tidak nyaman belakangan ini, itu terjadi akhir ini tolong di respawn ya ka, aga terganggu saat obrolan panjang.",0,Negative
69,"Aplikasi ny bagus, cuman tolong dibenerin bug pada saat telepon, diatas 50 menit ada bunyi yang tidak nyaman belakangan ini, itu terjadi akhir ini tolong di respawn ya ka, aga terganggu saat obrolan panjang.",0,Negative
70,"Wa skrng jelek, setiap liat status orng foto atau video langsung kesimpan ke galeri kan jadi sampah, menuhin memori dong,,, mohon d hilangkan fitur sprti itu",0,Negative
71,"Plis ya tolong di tingkatkan lagi kualitas story whatsapp nya, up story jadi burem banget jelek padahal kirim foto ke orang ada pilihan HD nya",0,Negative
72,"Capek banget sama wa sekarang, buka sttus langsung ke save sendiri ke galeri, padahal gk di download status2nya, buat penuh memori aja, capek banget ngehapus nya phto2 atau Vidio orang digaleri hadechhhh Perbaiki lagi donk",0,Negative
73,aplikasi ini tambah update ku kira tambah bagus tidak ada bug ntah kenapa semenjak update ke versi terbaru banyak banget bug nya kayak sudah nyimpan kontak orang tapi tiba tiba langsung berubah lagi tapi bukan sekali tpi berkali kali menurut sy ini kesalahnya banyak banget,0,Negative
74,"apk nya udah bagus makin kesini udahh semakin baguss cuman satu untuk bagian privasi terakhir dilihat sama online nya erorr teruss kadang diubah udahh sesuai malah gamauu keluar dan teruss seperti itu, tolong dong untuk adminnya di perbaiki lagi, sangat disayangkan kalo seperti ini terus",0,Negative
75,"banyak fitur fitur ga guna anj , mending kayak wa yg biasa nya, tolong balikin wa yang dulu",0,Negative
76,"Whattsapp versi baru lebih bagus banyak fitur fitur baru,tapi kenapa ya setiap saya mau ngirim vidio di status WhatsApp kok ngeload terus gak ke kirim kirim status nya tuh?",0,Negative
77,Tolong di perbaiki dong. Kok status WA pada kesave di galeri sih padahal ga ada fitur unduh status kok ini pada ke unduh semua di galeri (video & foto) tolong itu sangat mengganggu. Sudah di hapus tapi tetep besok nya pasti balik lagi ke galeri,0,Negative
78,"Hai WhatsApp,saya tidak bisa menggunakan WhatsApp karena tiba² di blokir,saya rasa ini kekeliruan karena saya merasa tidak pernah melanggar aktivitas maupun pedoman kominitas WhatsApp dengan nomor tercantum di atas terima kasih",0,Negative
79,"Setelah di update perbaruan fitur story wa menjadi tidak nyaman dan buruk, tolong dikembalikan seperti semula.",0,Negative
80,"Aplikasinya sudah bagus banget, terlebih ada fitur fitur terbaru, tetap selalu terjaga komunikasi..",1,Positive
81,Setelah update malah makin cacat setelah ngeliat snap wa temen malah masuk ke galeri udah kek di download aja mana gk ada pengaturannya lagi kalo kek gini penyimpanan hp cepet penuh gk jls gara² di save sendiri oleh aplikasi nya,0,Negative
82,kenapa status org kesimpen otomatis langsung di galeri? bisa tolong di perbaiki? tidak ada pilihannya supaya tidak kesimpen langsung,0,Negative
83,"aplikasi yg bagus, pengiriman video dan photo sdh bisa HD. tp apabila sudah dikirim belum memilih HD maka harus mengulang. Tolong developer kembangkan agar Video dan Photo yang barus saja dikirim belum format HD bisa di request kepada pengirim agar tidak mengulang.",0,Negative
84,oke bagus lah tapi sayang fitur saluran gak kepake buat apa fitur kaya gitu dibuat sebenarnya tidak ada kekecewaan sih fitur saluran gak jelas kan udah ada facebook sama instagram aduh udahlah hilangin aja itu futur gak jelas banget,0,Negative
85,wa update terbaru malah makin banyak bug nya buka status banyak lodingnya nelpon harus 3x baru berdering padahal sama2 aktip padahal kuota ada spek hp juga udah bagus huuuh bagusan versi yg sebelumnya .,0,Negative
86,"Apk nya bagus banget,tapi tolong perbaiki masalah yang ada di aplikasi baru 15 menit telpon atau vc muncul suara aneh,yang membuat penelpon sangat terganggu,karena masalah yang muncul di apk WhatsApp ini",0,Negative
87,"update baru ini buruk, tidak bisa membalas chat lewat notifikasi, tidak bisa di geser dari chat ke status pokoknya ribet lah susah harus masuk ke wa dulu baru bisa di balas",0,Negative
88,Aplikasi nya sangat bagus.....kita juga dapat lihat sodara atau temen kita dari jauh dengan cara pidio cool,1,Positive
89,"Pusing banget liat tampilan wa sekarang, simple aja kayak dulu kenapa sih? Kan wa juga buat privasi. Ngapain ada saluran dan lainnya begitu. Pusing banget liatnya penuh dan makan memori. Mending fitur salurannya di hapus aja sudah. Nggak kepake juga buat apa",0,Negative
90,Baru mau coba aplikasinya.sekarang sudah jelas bagus sekali bisa kumunikasi sama kerabat dan sodara terdekat .,1,Positive
91,"beberapa waktu terakhir ini saya mendapati status WA dari teman teman atau orang lain yang ada di kontak WA saya tiba tiba tersimpan otomatis di galeri HP, padahal saya sudah menutup semua perizinan otomatis download yang ada di pengaturan WA tapi masih tidak ada efek samasekali.mohon bantuannya🙏",0,Negative
92,"Aplikasi nya bagus. Jadikan Wa Sebagai Alat Komunikasi Saja, dan tingkatkan yang sudah ada seperti adanya pilihan HD untuk status. Selebihnya Sudah Bagus. Terima Kasih.",1,Positive
93,"saya tidak suka dengan fitur terbaru , kalo bikin fitur baru jangan sampe melibatkan begini dong. saya kehilangan nomor WhatsApp saya loh , tolong ya min bantu saya tidak bisa ini , banyak data data penting saya di sana , tolong proses nya 😞. .",0,Negative
94,"Send video kualitas HD, tapi tetep aja pas selesai terkirim hasil videonya langsung ancur. Update status foto / video juga sama ajaa.. khualitasnya jelek. Ini khualitas HD apanya sihhh?? 🤣",0,Negative
95,"Makin sering di perbarui ko makin gk jelas ya wa nya,, lama² bisa gk ke pake nih apk whatsapp kalo ada apk baru, lebih suka fitur-fitur wa yang dalu daripada yang sekarang",0,Negative
96,"untuk aplikasi whatsApp tolong fitur sekali lihat nya di hilangkan,cewe saya setiap mengirim pap sering menggunakan fitur tersebut,padhal saya mau menyimpan foto nya",0,Negative
97,Kalo buat status gambar/video jadi jelek resolusinya buruk padahal gambar/video sebenarnya bagus kalo bisa ukuranya 10 MB Per video ini cuma 3 MB batasnya hedehhh,0,Negative
98,Aplikasinya sangat mudah di acc gak lama proses pengajuan 5mnt langsung cair dan jangka waktunya juga lama jadi bisa nyaman kita,0,Negative
99,"bagus sih fiturnya tapi sekarang ko gabisa buat vn, kalo vn ga ada ada suaranya, mending fitur yang dulu",0,Negative
100,"Apliaksi yang sangat bermanfaat dan sangat membantu dalam komunikasi jaringan, aplikasi cukup mudah dipakai dan positif digunakan👍",1,Positive
101,"maaf sebelumnya min,update kali ini kurang enakny pas sering update status,klo aku kan sering buat status banyak,pas di buka malah kek buka setelan,kembalikan seperti dulu aja,tpi seneng skrng udh ada fitur hd",0,Negative
102,"Kenapa update yg sekarang itu malah nyusahin yaa. Bug nya parah. Pesan masuk tp ga nongol/bunyi notif. Tau"" itu pesan udah ada dari tadi pas kita baru buka apk wa nya lg . Jadi sering terlambat urusan sama orang lain klo harus buka apk nya dulu tau"" udah ada pesan masuk dr tadi . Aneh. Tolong balikin aplikasi ini ke sebelum nya . Masih ngebug nih woy",0,Negative
103,"Aplikasi ini sangat baik dan bagus, karena banyak membantu saya dalam segala hal dalam berkomunikasi.. Mohon Maaf.. kekurangan, nya kalau cuaca hujan, sinyalnya sering putus putus dan suaranya tidak jelas, Tolong diperbaiki..🙏🙏",1,Positive
104,"Aplikasinya bagus, tapi ada mines nya kenapa nomor wa yang sudah di save kembali seperti nomor yang belum di save, bolak balik saya harus save nomor kontak saya hm",0,Negative
105,Aplikasi yg semakin lama semakin aneh. Sibuk memperbarui fitur doang kerjanya. . Tapi tidak memikirkan kenyamanan pengguna. Akun saya tiba² di blokir tanpa sebab. Apa karena nomor baru??,0,Negative
106,"Sudah update wa berkali kali, tapi kok belum dapat new UI nya, gimana ini, tolong penyebaran new UI nya dipercepat lah...",0,Negative
107,"whatsapp suka erorr kadang pas tellpon tiba² menghubungkan ulang,tapi di hp 1 nya nggaa,kenapa ituu?? kadang gabisa kirim chat,padahal jaringan lancar,tolong di perbaiki min🙏🙏",0,Negative
108,"salurannya tidak kepake sama sekali. mending klo mau tambahin fitur, tambahin aja themenya biar bisa banyak pilihannya bukan cuma hitam, putih doang.",0,Negative
109,"Kenapa pas mau terusankan chat gak bisa loading nya lama banget ,sama kayak mau posting sw juga gak bisa loading nya lama banget",0,Negative
110,"Parah banget nih update tan sekarang, ada telvon masuk bisa gak kedetec dong padahal online lohhh kok bisa gak kedetec yaaa, tiba tiba udah ada notif panggilan gak terjawab aja dari wa, tampilan story wa juga ngebosenin malah barisan story wa nyatu sama saluran gak penting",0,Negative
111,"Aplikasinya bagus, tapi akhir-akhir ini kenapa story WhatsApp milik orang lain bisa ad di galeri saya. Tolong diperbaiki, itu membuat saya kurang nyaman.",0,Negative
112,"min , Admin kenapa dengan WhatsApp kenapa setiap melihat status milik orang lain status tersebut tersimpan di galeri kita padahal tidak menggunakan WhatsApp Gb atau mod tolong solusinya min jadi memenuhi memory saja 🙏🙏",0,Negative
113,"Aplikasi bagus , tapi tolong benerin bug , seperti kalo kita melihat status orang kenapa langsung tersimpan otomatis , apalagi kalo habis penyimpanan tentu saja itu membuat risih",0,Negative
114,Apknya udah bagus tapi sayang masih ada bug di terakhir dilihat dan online tidak kelihatan padahal sudah disetel untuk semua,0,Negative
115,"Kenapa setiap melihat status pemberitahuan baik foto maupu video selalu tersimpan di galeri, ini sangat menguras memory hp, mohon untuk dibenahi. terima kasih!",0,Negative
116,"aplikasi sudah bagus tapi sayangnya di update kali ini banyak bug terutama di status, semua status gambar maupun video yang sudah di lihat otomatis tersimpan ke galeri dan itu sangat menggangu sekali.. semoga cepat di perbaiki. terimakasih",0,Negative
117,"bagussss, untuk storynya bisa hd juga dong. jangan cuma foto atau video di chat. ini penting banget tolooooonggg",1,Positive
118,WhatsApp sekarang gatau kenapa tiap aku mau masuk ke WhatsApp selalu dan selalu harus mengekspor chat terus udah diekspor tapi chatan kita sama temen keluarga atau pacar ilang semua ini benerin lah jangan kayak gitu udah berebu rebu saya menyimpan pesan berbintang dan semuanya terhapus kalo bisa balikin lagi lahh itu chat saya.!!!!!!!!!!,0,Negative
119,"tolong kepada pihak whatsapp untuk memperbaiki bug nya, setiap telp di menit 2.40 itu pasti suara lawan menghilang padahal kondisi jaringan bagus jadi tolong diperbaiki jadi setiap mau telp jadi engga nyaman gara² bug ini, tolong diperbaiki lagi terimakasih",0,Negative
120,"Ada bug status yang sering keputar sendiri audio doang, dan juga ada bug TWS bluetooth yang ndak ada button nya ketika telepon, gw coba di wa businses aman, di wa biasa kok gk muncul, jadi hp gw konek ke TWS harus nya telepon nya juga kehubung ke TWS mic dan speakernya, ini ndak ada logonya alhasil pake speaker telepon gitu dikupingin HP nya, aneh gk sih udah pake TWS tapi masih deketin speaker ke telinga kalo nelpon, Dan juga ketika bug ini terjadi tombol lodspkr nya ikutan ndak bisa dipencet",0,Negative
121,"Tolong dong benerin bug-nya. Sekarang kalau sehabis liat status orang, statusnya langsung masuk ke dalam galeri. Cape ngapus²sin status orang di dalem galeri 🙏",0,Negative
122,Pelayanan sangat mengecewakan. Tidak ada bantuan untuk verifikasi yang tidak diterima. Verifikasi sms maupun telefon tidak bekerja ketika whatsapp sangat dibutuhkan dan cs lebih memilih untuk acuh. Mantap,0,Negative
123,Pelayanan sangat mengecewakan. Tidak ada bantuan untuk verifikasi yang tidak diterima. Verifikasi sms maupun telefon tidak bekerja ketika whatsapp sangat dibutuhkan dan cs lebih memilih untuk acuh. Mantap,0,Negative
124,"Terlalu banyak fitur yang baru menyebabkan WhatsApp jadi lemot menurut saya.menambahkan fitur baru tapi jangan mengurangi fitur yang lama.lagi,tolong kasih opsi untuk delete SALURAN.ga semua suka dg fitur tersebut terima kasih",0,Negative
