,text_data,sentiment,label
36,"Tolong tiktok.Tiktok buat hiburan.Beri sanksi ke pembuat postingan hoaks perang, agama, berita menyesatkan, postingan rasis, ini haram lah. Negara ini iblis lah,boikot ini lah. Agama ini ga bener lah, kalian tiktok apa sengaja bebaskan postingan seperti itu demi populer?? Lihat postingan2 nga benar yang ga difilter di tiktok, anak anak ga seperti anak2 sewajarnya .memalukan.AYOLAH ,PERKETAT PANDUAN KOMUNITASMU TIKTOK.",0,Negative
37,"Sumpah ya makin kesini makin sering bug, berkali-kali hapus install tetep aja ga ilang2 bugnya, video ngeframe terus, live suaranya masih nyantol padahal videonya udah lewat, masih banyak banget yg lainnya, tolonglah perbaiki lagi ini",0,Negative
38,"Jaringan tiba² ngelag, buka aplikasi lain lancar aja",0,Negative
39,"Udahlah tiktok sekarang jelek banget, tiba2 lag parah, ngeframe lah, kadang2 suka keluar sendiri, padahal signal wifi bagus.",0,Negative
40,"Tiba' gabisa buka tiktok di suruh update tapi pas mau update malah gabisa, aneh",0,Negative
41,"Tiktok sekarang gak bagus , kalau dibuka kadang gak bisa , harus diuninstal dulu dan download lagi baru bisa , , , Tolong di perbaiki",0,Negative
42,"karena fitur pesannya error, masa pesannya dia gk sampe-sampe ke aku. BURIK BUTUH DIPERBAIKI!!!",0,Negative
43,Bug banget lagi lagi enak nonton eh malah keluar please tiktok pengen Kaya dulu 😊,0,Negative
44,"Saya sangat senang dengan adanya tiktok. Karena dapat menghibur saya. Dan saya juga bisa mengembangkan kemampuan saya sekaligus sebagai media edukasi terhadap sesuatu. Akan tetapi saya mengalami kendala, kenapa dalam 1 Minggu ini viewer saya menurun drastis. Saya buat video asli buatan saya. Musik juga yang disediakan tiktok. Konten saya juga tidak mengandung sara Saya mohon, pihak tiktok memberikan pemberitahuan jika ada akun yang melanggar aturan. Agar pengguna juga bisa instropeksi",1,Positive
45,"Huuuuim setiap live pasti bug, kmdian lambat membuka layar ,bikin kesel dan kecewa malu dgn para tamu undangan yg sdah masuk ke room . Mhn di perbaiki dan di perhatikan lah. Admin",0,Negative
46,Kenapa aplikasi tiktok ga bisa masuk sekarang Sudah di upgrade Mala ga bisa masuk Tolong perbaiki lgi,0,Negative
47,"Kecewa , sering bug sendiri tanpa tau sebabnya akhirnya di uninstall lg lalu dowloud lg dan lg sdh sering kali begitu ,menghabiskan kuota data pulsa mn klu dowloud ulang lumayan besar lg menyedot datanya sebetulnya mau kasih 1 bintang tp bintang 1 lg di tekan tdk mau menghilang ⭐",0,Negative
48,"Untuk developer, segera lakukan perbaikan seperti bug,pesan tidak mendapatkan notifikasi, video NGE stak ,masih banyak bugg",0,Negative
49,"Kok aneh ya kan udah di updet kok malah gk kena di pencet plis gmn 🙏, mana lama lagi, fyp nya aneh gk kyak biasanya, plis tiktok kembaliin fyp ku seperti semula🙏",0,Negative
50,"Sangat baik, sangat menunjang bagi orang2 yang ingin memperbaiki kebutuhan ekonomi, menambah penghasilan juga wawasan.",1,Positive
51,Jadi aku tidak suka main cap cut karena di tik tok ada kata kata keren jadi aku main tik tok aja dan banyak POV aku suka jadi aku kasih bintang berapa ya knp tik tok sekarang harus di update ya oke otw kasih bintang aku tuuhh.. cape tau kalau terus di update aku kasih bintang lagi ya hai aku mau bilang deckkkkk,1,Positive
52,Kenapa fitur foto di stories dihilangkan? Padahal dulu bagus bisa simpen foto dengan filter yg disukai. Sekarang tiap nyimpen foto jadinya ttep video. Menyebalkan sekali.,0,Negative
53,"Tiktok ku kenapa ya min, soalnya pas buka tiktok tiba tiba keluar sendiri padahal apk lain masi bisa di buka, tolong bantuannya min",0,Negative
54,"Tiktok makin di update makin ngebug banget dari mulai ngeframe video,suka keluar sendiri,gak bisa di like ,dan juga sekarang tiktok gak bisa dibuka,katanya kalau mau ngatasin tik tok yg GK bisa dibuka harus di hapus dulu baru download lagi ,tapi harus ganti akun /ingat no. Telpon sama email kita tapi aku lupa,tapi sayang banget followers di tiktok aku udah 2000 lebih😞semoga tiktok bisa lebih baik deh🙂💔",0,Negative
55,"Salah satu aplikasi pemutar video terbaik dan terkeren, mudah ketika ingin di dowload dan juga memberikan kepuasan tersendiri bagi para pengguna nya, pengalaman saya ketika menggunakan aplikasi tiktok nyaris tanpa bug sama sekali. Menariknya lagi dengan menggunakan aplikasi tiktok maka kita bisa mendapatkan tambahan penghasilan dengan sangat mudah ya. Sebenarnya aplikasi ini sudah sangat bagus dan hanya memerlukan beberapa tambahan menu saja biar semakin lengkap.",1,Positive
56,"Nyesel setelah update malah jadi kek gini apk nya, kalau di buka ngestuck di logo, terus langsung hpnya ngerestart giliran buka apk lainnya lancar jaya benerin dong",0,Negative
57,Aplikasi ini sangat bagus tetapi Tidak bisa menggunakan kan fitur foto di geser,0,Negative
58,"Sekarang di tiktok udah ada fitur baru, yaitu mode offline, jadi bisa hemat' kouta",1,Positive
59,"Di bagian efek tidak ada pencariannya, pdhl udh update terus",0,Negative
60,"ini gimanasi, udah gua update tetep gitu gitu aja, ga ada perubahan sama sekali, mana keadilan buat gua, gua bosen setiap mau posting ulang selalu ga ada bener bener lu tiktok gua reting satu lu",0,Negative
61,Aplikasi nya cukup menarik tapi kenapa suka muncul iklan-iklan yg gak penting sama video suka ngeframe sendiri,0,Negative
62,"Kok keseringan update sih, tapi aplikasi malah makin berat, tolong lah di buat ringan , kasih perhatian juga para pengguna tiktok yang Android spesifikasinya rendah, kita juga kan ingin eksis di sosial media.",0,Negative
63,Sangat keren banget nih semua aku mau apa saja pasti ada bagus😍👍😊 video apa saja semua ada,1,Positive
64,Saya baru mengikuti 100 akun saja udah limit kok bisa bantu dong tik tok agar bisa mengikuti 1000 orang sesuai ketentuan tik tok asal🙏,0,Negative
65,"Bagus banget sihh gw udh make tiktok dri dlu smpe sekarang masih baguss bgtt tp kembaliin tiktok shop dongg dan gw ada sedikit pesann nih.. Eh buat lu pada lu cuman kasih 1,2,3 bintang nya lh tp lu nya tetap ngegunaiin tiktok gw saranin nih ya klo lu ngejelekin tiktok yaudah tinggal di hapuss jangann cuma ngasih bintang 1,2,3 tp lu pada tetap ngegunaiin tiktok.. Apa bagus nya lu kyk gitu yg alhasil tiktok rugii gara² lu pada klo lu gk suka tiktok dihapus jgn tetap dipake udh segitu aja pesan gw",0,Negative
66,"Kurangi penggunaan space memory dan jangan terlalu berat aja,,biar pengguna ram kecil juga bisa menikmati hiburan dan konten konten yg tersedia☺️",1,Positive
67,"Bagian iklan aja lancar, tapi video lain di timeline gada jalan sama sekali, habis update malah makin parah",0,Negative
68,Sangat bagus tapi aku mau buat vidio aku mau apload gak bisa padahal aku udah daftar tetep gk bisa,0,Negative
69,Alhamdulillah aku Suka aplikasi ini karna aplikasi ini Membuat aku terhibur dan Banyak yg Bisa di manfaatkan untuk anak anak atau orang tuaa Terimakasih atas aplikasi ini aku suka banget aplikasi ini tapi maaf aku gak bisa kasih bintang 5 Aku cuma bisa kasih bintang 4 makasih tiktok udah Nemani aku Dari kecil sampai sekarang!! Thank you For Tiktok I love tiktok,1,Positive
70,"Tidak ada kebebasan dalam berkomentar, dan tolong sistemnya diperbaiki, kenapa harus dicekal dulu sih walaupun tiap banding disetujui, kan jadi repot kitanya nunggu banding terus",0,Negative
71,"Kenapa akhir-akhir ini tiktok susah di buka ya setelah di-update padahal memori,internet,kuota baik baik saja, setelah download kalau mau liat tiktok gak boleh sampai besok kalau gak tiktok tidak bisa dibuka sama sekali,makanya harus download berulang kali, Mohon segera diperbaiki.",0,Negative
72,"Suka dgn Aplikasi. Hiburan, informasinya lengkap. Jika ada bintang 6 pasti udah aku kasih ke tiktok",1,Positive
73,"Suka dgn Aplikasi. Hiburan, informasinya lengkap. Jika ada bintang 6 pasti udah aku kasih ke tiktok",1,Positive
74,"Sebetulnya bagus tak ada kendala sekalipun,namun tolong tolong hapus beli centang biru Lebih baik Centang biru di gunakan jika memang yang punya akun itu benar benar mereka ,Kita sudah tau kalo Akun pesepak bola Portugal Cristiano Ronaldo banyak yang menggunakan namanya dan juga centang biru,dan lagi yang punya akun itupun untung , untungnya dengan cara begitu ,Jadi kita bingung apakah betul itu CR asli apa bukan",0,Negative
75,Aplikasi ini sangat berguna bagi sya selain buat hiburan tiktok jg bisa buat sya live jualan saya,1,Positive
76,Tik Tok kenapa sih..setiap uploud video selalu stuck di 96 %..pdahl dari 0 ke 95%lancar² aja...jaringan saya juga lancar..jadi tolong di perbaiki lagi!!!!!!!,1,Positive
77,"Tibatiba akun keluar dan harus bikin baru lagi. Tiktok ternyata pilih kasih, apa2 kena pelanggaran. Giliran kaum yang tidak memanusiakan manusia dibiarkan, menyebalkan",0,Negative
78,"Update update Mulu,memori penuh,kasian yg ramnya dikit,tolong klo update itu langsung,jgn perminggu update,perhari update,apaan bgtಠ⁠_⁠ಠmn yg gapenting2 amat di update kesel banget sumpah,klo ga update gabisa masuk,demi apapun kesel BANGET2 +Gasuka SM posting ulang yg sekarang Trus katany nov 11 2023 tiktok shop ada lagi mana?udh tgl 13",0,Negative
79,"Aplikasi sangat menghibur di kala sedang sendiri, Pokoknya tiktok kedepannya semakin maju dengan video""lucu dan berwibawa.Good",1,Positive
80,"Banyak bug yang terjadi,mulai dari keluar sendiri dll",0,Negative
81,Luar biasa aplikasi media Tiktok bisa untuk banyak menambah teman dan menambah wawasan.,1,Positive
82,"Bagus banget apk nya saya suka karna saya baru download dari tahun 2021 sudah banyak follower 2k lebih..,...",1,Positive
83,banyak ngelag komentar hilang sering keluar sendiri semakin di update mohon maaf ya tiktok semoga bisa menjadi lebih baik lagi 🙏🥰🥺🙄,0,Negative
84,Saya sangat puas dengan aplikasi ini dengan aplikasi ini saya bisa mengaplikasikan semua kegiatan saya untuk menghilangkan penat jenuh dan bosan,1,Positive
85,"Mohon kurangi bugnya saat nonton live sering lag kenapa ya,padahal jaringan wifi lancar,ram juga masih banyak.",0,Negative
86,"setelah di update kebanyakan ngeleg, fitur foto tiba tiba hilang trus",0,Negative
87,"kenapa tiktok skrng cepat update, pdhl saya baru update kemaren belum ada 1minggu skrng update lagii.",0,Negative
88,"kenapa tiktok skrng cepat update, pdhl saya baru update kemaren belum ada 1minggu skrng update lagii.",0,Negative
89,Bagus bisa refres otak jika main tik tok ...👍kekurangan nya untuk bisa live ngak bisa langsung,0,Negative
90,Kenapa ya tik tok makin aneh. Setiap mau nonton/buka aplikasi tik tok di suruh login ulang akun terus. Banyak bug gak jls,0,Negative
91,kenapa lepas update kok lama amat loading nya e padahal sinyal e bagus loh tolong diperbaiki bug bug nya e,0,Negative
92,"aplikai ini sangat bagus, terus tingkatkan lagi keamanan nya biar para developer kebingungan untuk ngelakuin hecker nya (Penting) jangan menyimpan nomor yang tidak di kenal asa usulnya ya gas karna semua aplikasi developer belom tentu baik",0,Negative
93,"aplikasinya gabisa dibuka, sering nge bug. mesti harus uninstall trs install lagi baru normal tp beberapa hari nge bug lagi",0,Negative
94,"aku punya satu permintaan untuk tiktok,bisakah kalian membuat fitur untuk melihat video yang kita sukai berdasarkan waktu ke waktu,aku ingin melihat video lama yang aku sukai,aku harap permintaan ini direspon secepatnya Terimakasih.",1,Positive
95,"TIKTOK update terus menerus aku jadi kesel apa lagi sering banget kalau aku mencet tiktok terus keluar lagi tolong donk di perbaiki padahal jaringan aku baik² aja loh enggak ada masalah sama sekali jadi aku cuma pengen tiktok di benerin ya!, kalau tiktok udah di benerin aku bakalan janji kasih bintang lima👍😄!.",0,Negative
96,aplikasi ini menjadi membuat hp cepat eror dan ketika dia saya hidup kan saat ingin menonton tiktok tiba tiba lelet sendiri dan kembali sendiri 😠😡😠😡,0,Negative
97,"gjls emng tiktok sekarang aneh,kadang gabisa d pencet aplikasi nya,yang mengharus kan di uninstall dlu Bru download lagi,harus d perbaiki",0,Negative
98,"Keren namun tiktok sekarang lebih utamakan video fyp yang di lakukan oleh pembayaran promosi, sedangkan yg upload video tanpa promosi susah buat fyp",0,Negative
99,tolong di benerin ya tiktok makin kesini makin ngebug terus kalo buka tiktok keluar keluar terus mana hapus download lagi hapus download lagi cape ni tiktok tolong di benerin ya ngebug nya ini pendek bagi warga tiktok😊,0,Negative
100,"sering bug, aplikasi sering keluar, setelah di update malah semakin BURUK",0,Negative
101,Tik tok emang bagus banget bisa nonton yang kita mau di tik tok apalagi bisa nonton orang yang kita suka aku kasih bintang 5 karna apk nya bagus bangettt,1,Positive
102,Sangat rekomendasi untuk upgrade skill dan hiburan juga,0,Negative
103,"tiktok napa kok gabisa posting ulang video orang, jdiku coba hapus ulang, pas kudownload lagi bisaa, pas keluar dri apk tiktok gabisa posting ulang vid ttnya, tolong diperbaiki.",0,Negative
104,Tiktok sudah bagus tetapi kenapa banyak filter gak ada tulong ada ini lagi dan tolong buka tiktok shop,0,Negative
105,Aplikasi tiktok yg sekarang jelek bngt ngk bisa masuk cuman logo tiktok doang yg muncul ngk pernah ada gambar plis dong bagusin tiktok lagi aku ngk bisa nonton klo bukan di tiktok,0,Negative
106,"Apasih tiktok Sekarang makin di upgrade bukannya makin bagus malah bikin darting, jadi males buat pelihara ni apk",0,Negative
107,Banyak iklan jadi aku di ganggu in terus dan tik tok nyah sering eror Dah segitu ajah,0,Negative
108,Update kali ini benar benar membuat tiktok menjadi lambat. Terkadang tiktok tidak bisa dibuka sama sekali,0,Negative
109,"Aplikasi nya sangat bagus,saya menggunakan aplikasi ini sebagai media share konten dakwah,tapi ada sedikit masalah,ketika saat saya mengupdate aplikasi ke versi terbaru saya membuka kembali aplikasi dan ternyata cuman stuck logo😓,mohon pihak tiktok diperbaiki🙏",1,Positive
110,Dulu sih tiktok bagus banget ngga bikin hp lemot eh sekarang selalu bikin hp lemot padahal dulu memoriku tersisa masih ada 45 gb tapi kok di isi tiktok lag nya padahal tiktok ngga sampek 1 gb,0,Negative
111,Menurut saya sih awal donloawd masik aman tapi habis dihapus trus saya donloawd mala sering macet plus ngebag pusing deh tolong diperbaiki yh perusahan tiktok,0,Negative
112,"Terimakasih min udah gada orang luar semua video nya, tapi mohon benerin bug nya saya liat ulasan Vidio nya bangak tapi pas saya buka malah menjadi 0, kira kira itu BUG atau memang dari hp saya?",0,Negative
113,"vid yang di upload menjadi buram, padahal sudah berada di jaringan yang stabil, vid jernih, dan juga andoroid 12",0,Negative
114,"Kenapa Tiktok sekarang menurun kualitasnya nggak seperti dulu,sering terjadi mau bikin vidio malah keluar sendiri,fitur unggah story sering hilang apalagi pas awal buka aplikasi lamanya minta ampun",0,Negative
115,"Aplikasi nya jelek Hilangin fitur dari kontak saya. Gue mau galau-galauan, alay-alayan, bucin-bucinan, lebay-lebayan ke bias gua jadi mikir 2x takut ketahuan orang yang gua hindari mati-matian di kontak guaaa😭😭😭",0,Negative
116,semenjak di update tiktok makin ngleg padahal jaringan bagus trus kadang keluar sendiri di kira lagi update ternyata gak emang tiktok sekarang gak ada bagusnya sama sekali :(😤👎🏽,0,Negative
117,"Aplikasi hiburan dan juga sebagai sarana informasi yang baik. Banyak tutorial2 bisnis, bagi saya pekerja seni sangat membantu banyak tutorial pasang dekor, membuat mahar,kaligrafi dan cara membuatnya. Semoga tiktok kedepannya bisa menambahkan fiktur2 canggih yg sangat mudah di aplikasikan oleh penggunanya.",1,Positive
118,"Klo mau ganti poto profil pasti yg ""ubah video "" suka ilang belum lagi, wifi ok² aja tpi gk bisa ubah poto profil akun orang² ada poto profil nya cuman gw yg gk ada semakin di update banyak bug nya lebih suka tiktok dulu sih :(",0,Negative
119,"Habis saya update,pov chat ny kok layarnya item ya?, saya jd susah buat melihat foto foto,jd sya mohon dikembalikan seperti lama saja,terima kasih",0,Negative
120,"Kenapa saya sering kena pelanggaran pas post video,padahal video saya tidak memakai lagu copyright,cuma karna kelihatan ada bendera taiwan.trus masalahanya apa??? Ga ada pelecehan jg didalamnya.bahkan banyak konten tiktok yang bentuknya ketelanjangan tapi tidak kena pelanggaran. Dan sering banget komentar saya dihapus.katanya melanggar .padahal saya cuman komentar wajar.kadang cuma komen ""haha"" ""wkwkw"" dll sampai dihapus..salah saya apa??????jadi ga semangat lagi buka tiktokk...:'(",0,Negative
121,"Tetangga saya jadi suka gosip gr² org² yg joget tiktok, terus kucing saya juga suka joget pargoy anak saya juga suka joget² sembarangan cik-cik-cik, intinya saya laper mau makan xixixixi🤭",0,Negative
122,"Knp ya kok punya gw ngebug padahal gw g buat apa"" dan setelah update malah g bisa masuk.",0,Negative
123,"Aplikasi tiktok sangan keren, karna dapat menyuguhkan bergagai macan informasi melalui video yang muncul di beranda, karna dapat memberikan sebuah suguhan informasi yang positif dan memberikan wawasan sangan luas dalam bermedia sosial",1,Positive
124,"Tak kira in cuma sya doang yg tiktok nya bermasalah ternyata teman"" juga bermasalah, mohon tolong tiktok segera di perbaiki, masa gk bisa di buka cuma muncul logo nya nya doang, sampe harus uninstall berkali"" tetep gk bisa, palingan yg muncul cuma suara nya doang gk muncul gambar/videonya, cuma gra"" Tik tok hp sya jadi ngelag, pas sya hapus aplikasi tiktok nya langsung baik"" aja tapi pas sya download lgi malah ngelag lagi hp sya, untuk sekali lgi sya mohon aplikasi tiktok segara di perbaiki lgi.",0,Negative
125,"kenapa TikTok selalu gak bisa dibuka mulu, pastinya hrus di uninstall. tolong dongg di perbaiki lagi",0,Negative
126,"Saya sangat senang menggunakan tiktok, sbg hiburan dan sarana untuk berekspresi, tingkatkan kualitasnya supaya tidak lemot, thank you",1,Positive
127,Apa gua doang yang tiba tiba muncul iklan trus keluar setelah update bukanya bagusa malah jelek,0,Negative
128,"aku kasih bintang satu karna baru aja di update malah suka keluar sendiri dan banyak bug yg terjadi pdhl kmrn"" msh lancar"" aja, agak kecewa sih sama tiktok",0,Negative
129,Sering gak bisa masuk ke tiktok... Udah hapus download lagi.. ttp aja gak bisa masuk apl tiktok nya.. uda bnyak akun sy di tiktok ini,0,Negative
130,"apaan sih tik tok sekarang bug bangett,tolong admin perbaiki lagi masa setiap di scroll selalu keluar dari aplikasi gimana sih..admin tolong yaaa🙏🙏",0,Negative
131,Kecewa berat sama TikTok yang tadinya kalo ngepost ga ngeframe sekarang jadi ngeframe plus ngezoom sendiri padahal pas di edit ga ngezoom. Dahlah kecewa sih gw Tolong perbaiki secepatnya😓😓,0,Negative
132,"Ini aplikasi terbaik bagus banget dan bisa ku jadikan hoby semoga video yang ku aplot di tik tok bisa fyp dan bertambah like, folowers nya juga, semoga semakin maju ya tik tok, kalok bisa tambah kan fitur komen foto ya 👍 biar makin seruuu",1,Positive
133,Setelah di upgrade kenapa kalo mau di buka sering lama munculnya terus kalo mau scroll ke bawah²nya lagi suka susah tiba² lag sering keluar sendiri aplikasinya padahal ram masii banyakk lebih enak di pakai yg dulu. Tolong dong di perbaiki aplikasinya di upgrade bukanya semakin baik semakin meningkat tapi malah semakin menurun ini 🙏🏻,0,Negative
134,Kok di hp saya tidak ada icon simpannya di video maupun di galeri saat habis membuat video,0,Negative
135,"lumayan banyak kendala seperti tidak bisa pesan langsung, tolong di perbaiki ya",0,Negative
136,"Sejak tiktok aku update, baru buka tiktok Uda keluar lagi, buka keluar buka keluar kayak gituuu terus, sebenernya aku gamau update Krn komentar nya abis di update malah tambah ngelag, tapi ada tulisan ""update tiktok"" aku abaikan tapi malah ga bisa dibuka tiktoknya.. Tolong perbaiki lagi, kalo Uda ku kasi bintang 5",0,Negative
137,"Untuk fitur nya udah bagus tapi sekarang ini tiktok selalu blank/macet sendiri padahal udah di update dan banyak cara, saya berharap tiktok selanjutnya di update dan bisa di gunakan seluruh masyarakat di dunia",0,Negative
138,"Minta tolong ya tiktok untuk di benerin lagi,soalnya waktu saya lagi nonton Tik tok tiba tiba Keluar sendirin. And Kalo saya lagi live tiba-tiba Keluar sendiri jg",0,Negative
139,aplikasi tiktok sangat bagus banyak infomasi yg kita dapat sangat2 membantu dan sangat bermanfaat,1,Positive
140,"Dengan aplikasi ini kita lebih mudah untuk berinteraksi dii dunia Maya,baik antar rekan ,saudara dan keluarga",1,Positive
141,"tik tok ini sebenarnya udh GEMGE tapi msih banyak kurangnya seperti update yang kadang tidak muncul fitur baru seperti fitur repost di akun saya itu aj sih semoga kedepannya bisa lebih baik lagi dengan perkembangan update yang benar"" memunculkan fitur barunya",0,Negative
142,Tolong Adain fitur untuk memilih resolusi video kita ingin menonton Misal nya 144p dan 1080 p Agar seperti YouTube gitu..,0,Negative
143,"Tolong tiktok adakan fitur privasi posting ulang, saya merasa terganggu jika semua orang bisa melihatnya itu juga privasi saya sama seperti like, tolong adakan fitur privasi posting ulang 🙏🏻🙏🏻",0,Negative
144,Sayang sekali tiktok shop malah di tiadakan padahal lebih baik di banding si biru dan si orange yg tiap pengiriman selalu bertele tele beda dengan tiktok shop lebih best pengirimannya,0,Negative
145,Setelah kna bug jdi gak bsa dbuka lgi tiktok nya.. Ayo dong perbaiki sistemnya,0,Negative
146,"Terlalu banyak bug,loadjng terlalu lama,dan sering keluar dri aplikasi secara² tiba²",0,Negative
147,"Tolong dong fitur ditiktok di Upgrade, suara ingame bisa tembus ditiktok saat live, seperti versi 24.4",0,Negative
